chembl_id,name,smiles,first_approval
CHEMBL15023,Trifluperidol,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,
CHEMBL108,Carbamazepine,NC(=O)N1c2ccccc2C=Cc2ccccc21,1968.0
CHEMBL109,Valproic Acid,CCCC(CCC)C(=O)O,1978.0
CHEMBL277100,Temafloxacin,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,1992.0
CHEMBL110,Benznidazole,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,2017.0
CHEMBL556,Deferoxamine,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,1968.0
CHEMBL558,Mexiletine,Cc1cccc(C)c1OCC(C)N,1985.0
CHEMBL559,Dextrothyroxine,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,1967.0
CHEMBL111,Rimonabant,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2006.0
CHEMBL273575,Nomifensine,CN1Cc2c(N)cccc2C(c2ccccc2)C1,1984.0
CHEMBL561,Lomefloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,1992.0
CHEMBL562,Griseofulvin,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,1962.0
CHEMBL563,Flurbiprofen,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,1986.0
CHEMBL564,Promazine,CN(C)CCCN1c2ccccc2Sc2ccccc21,1956.0
CHEMBL565,Clofibrate,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,1967.0
CHEMBL112,Acetaminophen,CC(=O)Nc1ccc(O)cc1,1968.0
CHEMBL113,Caffeine,Cn1c(=O)c2c(ncn2C)n(C)c1=O,1948.0
CHEMBL16073,Phenacetin,CCOc1ccc(NC(C)=O)cc1,
CHEMBL567,Perphenazine,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1957.0
CHEMBL568,Oxazepam,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,1965.0
CHEMBL15770,Sulindac,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,1978.0
CHEMBL15677,Fenclofenac,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,1978.0
CHEMBL276520,Indalpine,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,
CHEMBL569,Procaine,CCN(CC)CCOC(=O)c1ccc(N)cc1,1954.0
CHEMBL570,Triflupromazine,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1957.0
CHEMBL571,Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,1986.0
CHEMBL572,Nitrofurantoin,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,1953.0
CHEMBL15870,Indoprofen,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,1979.0
CHEMBL15891,Lindane,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,1974.0
CHEMBL573,Niacin,O=C(O)c1cccnc1,1982.0
CHEMBL575,Methicillin,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,1982.0
CHEMBL16080,Trichloroethane,CC(Cl)(Cl)Cl,
CHEMBL577,Enalaprilat Anhydrous,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,1988.0
CHEMBL578,Enalapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,1985.0
CHEMBL580,Lorazepam,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,1977.0
CHEMBL277062,Bromazepam,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,
CHEMBL277535,Bifonazole,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,
CHEMBL582,Isopropyl Alcohol,CC(C)O,2000.0
CHEMBL583,Grepafloxacin,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,1997.0
CHEMBL114,Saquinavir,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,1995.0
CHEMBL115,Indinavir Anhydrous,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,1996.0
CHEMBL584,Nelfinavir,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,1997.0
CHEMBL116,Amprenavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,1999.0
CHEMBL585,Triamterene,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,1964.0
CHEMBL16476,Pronetalol,CC(C)NCC(O)c1ccc2ccccc2c1,
CHEMBL118,Celecoxib,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1998.0
CHEMBL119,Trimetrexate,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,1993.0
CHEMBL588,Fenoldopam,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,1997.0
CHEMBL589,Ropinirole,CCCN(CCC)CCc1cccc2c1CC(=O)N2,1997.0
CHEMBL590,Menadione,CC1=CC(=O)c2ccccc2C1=O,1982.0
CHEMBL591,Ethchlorvynol,C#CC(O)(/C=C/Cl)CC,1961.0
CHEMBL17157,Terfenadine,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1985.0
CHEMBL592,Levorphanol,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,1991.0
CHEMBL593,Delavirdine,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,1997.0
CHEMBL594,Emedastine,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,1997.0
CHEMBL595,Pioglitazone,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,1999.0
CHEMBL596,Fentanyl,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,1968.0
CHEMBL121,Rosiglitazone,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,1999.0
CHEMBL17879,Maralixibat Chloride,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O.[Cl-],2021.0
CHEMBL17860,Lofexidine,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,2018.0
CHEMBL597,Phentolamine,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,1952.0
CHEMBL18442,Plerixafor,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,2008.0
CHEMBL18116,Toloxatone,Cc1cccc(N2CC(CO)OC2=O)c1,1984.0
CHEMBL599,Meloxicam,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,2000.0
CHEMBL600,Acetylcysteine,CC(=O)N[C@@H](CS)C(=O)O,1963.0
CHEMBL601,Aminolevulinic Acid,NCC(=O)CCC(=O)O,1999.0
CHEMBL602,Cysteamine,NCCS,1994.0
CHEMBL19019,Naltrexone,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1984.0
CHEMBL603,Zafirlukast,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,1996.0
CHEMBL276568,"Cefprozil Anhydrous, (E)-",C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,1991.0
CHEMBL122,Rofecoxib,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,1999.0
CHEMBL19236,Moxonidine,COc1nc(C)nc(Cl)c1NC1=NCCN1,1991.0
CHEMBL605,Procainamide Hydrochloride,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl,1950.0
CHEMBL606,Misoprostol,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,1988.0
CHEMBL278623,Macimorelin,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,2017.0
CHEMBL607,Meperidine,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,1942.0
CHEMBL282052,Methaqualone,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,
CHEMBL608,Probucol,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1977.0
CHEMBL19299,Loxoprofen,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,
CHEMBL609,Trientine,NCCNCCNCCN,1985.0
CHEMBL19490,Zomepirac,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,1980.0
CHEMBL611,Terazosin,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,1987.0
CHEMBL19393,Levamfetamine,C[C@@H](N)Cc1ccccc1,
CHEMBL612,Dextroamphetamine,C[C@H](N)Cc1ccccc1,1955.0
CHEMBL282724,Sitaxentan,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,2006.0
CHEMBL614,Pyrazinamide,NC(=O)c1cnccn1,1971.0
CHEMBL19449,Ibudilast,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,1989.0
CHEMBL282042,Saquinavir Mesylate,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,1995.0
CHEMBL20883,Tegafur,O=c1[nH]c(=O)n(C2CCCO2)cc1F,
CHEMBL615,Penicillin V,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,1958.0
CHEMBL617,Cephalothin,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,1974.0
CHEMBL125,Miltefosine,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,2014.0
CHEMBL126,Linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,2000.0
CHEMBL620,Clidinium,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,1982.0
CHEMBL127,Meropenem,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,1996.0
CHEMBL621,Trazodone,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1981.0
CHEMBL622,Etodolac,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,1991.0
CHEMBL21333,Pranlukast,O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,1995.0
CHEMBL623,Nefazodone,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,1994.0
CHEMBL625,Thiabendazole,c1ccc2[nH]c(-c3cscn3)nc2c1,1967.0
CHEMBL21536,Xanomeline,CCCCCCOc1nsnc1C1=CCCN(C)C1,2024.0
CHEMBL626,Naftifine,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,1988.0
CHEMBL22097,Lormetazepam,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,
CHEMBL628,Pentoxifylline,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,1984.0
CHEMBL629,Amitriptyline,CN(C)CCC=C1c2ccccc2CCc2ccccc21,1961.0
CHEMBL21869,Dibromsalan,O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O,
CHEMBL24944,Tribromsalan,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,
CHEMBL128,Sumatriptan,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,1992.0
CHEMBL631,Propafenone,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,1989.0
CHEMBL632,Betamethasone,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1961.0
CHEMBL633,Amiodarone,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,1985.0
CHEMBL634,Alfentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,1986.0
CHEMBL635,Prednisone,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1955.0
CHEMBL636,Rivastigmine,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,1998.0
CHEMBL637,Venlafaxine,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,1993.0
CHEMBL129,Zidovudine,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,1987.0
CHEMBL638,Voriconazole,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,2002.0
CHEMBL639,Azelastine,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,1996.0
CHEMBL130,Chloramphenicol,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,1950.0
CHEMBL640,Procainamide,CCN(CC)CCNC(=O)c1ccc(N)cc1,1950.0
CHEMBL641,Atomoxetine,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,2002.0
CHEMBL642,Acebutolol,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,1984.0
CHEMBL643,Promethazine,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,1951.0
CHEMBL131,Prednisolone,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1955.0
CHEMBL644,Trimipramine,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,1979.0
CHEMBL645,Bisoprolol,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,1992.0
CHEMBL646,Triazolam,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1978.0
CHEMBL647,Apraclonidine,Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1,1987.0
CHEMBL648,Cyclizine,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,1982.0
CHEMBL434394,Nebivolol,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,2007.0
CHEMBL650,Methylprednisolone,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,1957.0
CHEMBL651,Methadone,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,1947.0
CHEMBL652,Flecainide,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,1985.0
CHEMBL134,Clonidine,Clc1cccc(Cl)c1NC1=NCCN1,1974.0
CHEMBL654,Mirtazapine,CN1CCN2c3ncccc3Cc3ccccc3C2C1,1996.0
CHEMBL655,Midazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,1985.0
CHEMBL22242,Remoxipride,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,1990.0
CHEMBL656,Oxycodone,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,1950.0
CHEMBL135,Estradiol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1975.0
CHEMBL657,Diphenhydramine,CN(C)CCOC(c1ccccc1)c1ccccc1,1946.0
CHEMBL658,Sufentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,1984.0
CHEMBL659,Galantamine,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,2001.0
CHEMBL660,Amantadine,NC12CC3CC(CC(C3)C1)C2,1968.0
CHEMBL661,Alprazolam,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1981.0
CHEMBL21731,Maprotiline,CNCCCC12CCC(c3ccccc31)c1ccccc12,1980.0
CHEMBL666,Foscarnet,O=C(O)P(=O)(O)O,1991.0
CHEMBL667,Acetylcholine,CC(=O)OCC[N+](C)(C)C,1973.0
CHEMBL137,Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,1963.0
CHEMBL668,Protriptyline,CNCCCC1c2ccccc2C=Cc2ccccc21,1967.0
CHEMBL669,Cyclobenzaprine,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,1977.0
CHEMBL671,Thiotepa,S=P(N1CC1)(N1CC1)N1CC1,1959.0
CHEMBL672,Fenofibrate,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,1993.0
CHEMBL673,Pargyline,C#CCN(C)Cc1ccccc1,1982.0
CHEMBL25105,Hexamidine,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,
CHEMBL675,Alendronate Sodium,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.[Na+],1995.0
CHEMBL677,Levonordefrin,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,1960.0
CHEMBL679,Epinephrine,CNC[C@H](O)c1ccc(O)c(O)c1,1965.0
CHEMBL680,Cefaclor Anhydrous,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,1979.0
CHEMBL681,Etomidate,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,1982.0
CHEMBL682,Amodiaquine,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,1982.0
CHEMBL684,Diethylcarbamazine,CCN(CC)C(=O)N1CCN(C)CC1,1950.0
CHEMBL685,Mebendazole,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,1974.0
CHEMBL139,Diclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,1988.0
CHEMBL686,Mefenamic Acid,Cc1cccc(Nc2ccccc2C(=O)O)c1C,1967.0
CHEMBL688,Fentanyl Citrate,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1968.0
CHEMBL689,Mannitol,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1982.0
CHEMBL690,Pravastatin Sodium,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],1991.0
CHEMBL24072,Prenylamine,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,
CHEMBL691,Ethinyl Estradiol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,1982.0
CHEMBL284348,Dalfampridine,Nc1ccncc1,2010.0
CHEMBL692,Glycerin,OCC(O)CO,1982.0
CHEMBL695,Trimethadione,CN1C(=O)OC(C)(C)C1=O,1946.0
CHEMBL696,Ethosuximide,CCC1(C)CC(=O)NC1=O,1960.0
CHEMBL697,Methsuximide,CN1C(=O)CC(C)(c2ccccc2)C1=O,1957.0
CHEMBL698,Tetracaine,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,2005.0
CHEMBL24441,Betahistine,CNCCc1ccccn1,
CHEMBL700,Sulfapyridine,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,1939.0
CHEMBL701,Baclofen,NCC(CC(=O)O)c1ccc(Cl)cc1,1977.0
CHEMBL702,Piperacillin,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,1981.0
CHEMBL703,Suxamethonium,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,1952.0
CHEMBL704,Mesalamine,Nc1ccc(O)c(C(=O)O)c1,1987.0
CHEMBL705,Alitretinoin,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,1999.0
CHEMBL706,Cetyl Alcohol,CCCCCCCCCCCCCCCCO,1990.0
CHEMBL24778,Silodosin,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,2008.0
CHEMBL707,Doxazosin,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,1990.0
CHEMBL279516,Indoramin,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,
CHEMBL24828,Vandetanib,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,2011.0
CHEMBL278819,Minaprine,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,
CHEMBL25202,Tamibarotene,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,
CHEMBL708,Ziprasidone,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,2001.0
CHEMBL709,Alfuzosin,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,2003.0
CHEMBL710,Finasteride,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,1992.0
CHEMBL711,Phenindione,O=C1c2ccccc2C(=O)C1c1ccccc1,1982.0
CHEMBL712,Anisindione,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,1957.0
CHEMBL24924,Fluindione,O=C1c2ccccc2C(=O)C1c1ccc(F)cc1,
CHEMBL713,Entecavir Anhydrous,C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,2005.0
CHEMBL141,Lamivudine,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,1995.0
CHEMBL714,Albuterol,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,1981.0
CHEMBL715,Olanzapine,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,1996.0
CHEMBL716,Quetiapine,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,1997.0
CHEMBL28333,Medazepam,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,
CHEMBL717,Medroxyprogesterone Acetate,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1959.0
CHEMBL28218,Bromperidol,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,
CHEMBL719,Mupirocin,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,1987.0
CHEMBL720,Benzyl Alcohol,OCc1ccccc1,2009.0
CHEMBL28318,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,
CHEMBL27810,Celiprolol,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,
CHEMBL434200,Tertatolol,CC(C)(C)NCC(O)COc1cccc2c1SCCC2,
CHEMBL723,Carvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,1995.0
CHEMBL726,Fluphenazine,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1959.0
CHEMBL727,Thioguanine,Nc1nc2[nH]cnc2c(=S)[nH]1,1966.0
CHEMBL27193,Dilevalol,C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1,1990.0
CHEMBL728,Prochlorperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1956.0
CHEMBL729,Lopinavir,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,2000.0
CHEMBL730,Nitroglycerin,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],1981.0
CHEMBL734,Acetohydroxamic Acid,CC(=O)NO,1983.0
CHEMBL284906,Nicorandil,O=C(NCCO[N+](=O)[O-])c1cccnc1,
CHEMBL282121,Mebeverine,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,
CHEMBL738,Thiopental Sodium,CCCC(C)C1(CC)C(=O)[N-]C(=S)NC1=O.[Na+],1982.0
CHEMBL30219,Methohexital Sodium,C=CCC1(C(C)C#CCC)C(=O)N=C([O-])N(C)C1=O.[Na+],1960.0
CHEMBL741,Lamotrigine,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,1994.0
CHEMBL742,Ketamine,CNC1(c2ccccc2Cl)CCCCC1=O,1970.0
CHEMBL744,Riluzole,Nc1nc2ccc(OC(F)(F)F)cc2s1,1995.0
CHEMBL746,Nedocromil,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,1992.0
CHEMBL748,Pralidoxime Chloride,C[n+]1ccccc1/C=N/O.[Cl-],1964.0
CHEMBL750,Zonisamide,NS(=O)(=O)Cc1noc2ccccc12,2000.0
CHEMBL752,Adenosine Phosphate,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,
CHEMBL753,Phenoxybenzamine,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,1953.0
CHEMBL754,Foscarnet Sodium,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],1991.0
CHEMBL760,Anagrelide,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,1997.0
CHEMBL761,Naphazoline,c1ccc2c(CC3=NCCN3)cccc2c1,1971.0
CHEMBL762,Oxymetazoline,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,1986.0
